#Frame             d1           d2           d3
     710      24.8824     174.7705     -49.7667
     711      32.2296    -171.9272     -55.1520
     712      28.1283    -158.7930     -62.8190
     713      46.4174    -103.0555     -73.7095
     714      43.6837    -100.7594     -75.4957
     715      47.8671    -105.8270     -74.0344
     716      60.9386     -83.5372     -69.4864
     717      56.8698    -103.7591     -73.4398
     718      41.3605    -116.9670     -73.7426
     719      42.3389     -96.5367     -76.4354
     720      53.1824     -97.8415     -67.4805
     721      46.3842     -91.4800     -63.2642
     722      53.5327     -88.3355     -82.2378
     723      59.8426     -69.3211     -76.3777
     724      54.1075    -104.6815     -65.1375
     725      57.8968     -76.9887     -76.2635
     726      55.9833     -88.9449     -64.2773
     727      32.5258    -145.3763     -57.5987
     728      31.9283    -163.5768     -58.0127
     729      22.5854    -172.9967     -42.8418
     730      26.0609    -159.1261     -44.7254
     731      29.9981    -168.0958     -44.5074
     732      23.4200     176.7376     -62.9762
     733      31.8716    -162.5495     -63.6779
     734      27.2898    -175.4650     -42.3810
     735      33.0954    -170.6604     -52.4061
     736      37.3426    -159.0365     -55.0724
     737      22.5993     135.6487     -51.6712
     738      15.2861     143.9020     -56.1118
     739      16.3299     125.5769     -61.1005
     740      15.1463     136.5603     -64.2160
     741      18.9771     119.6888     -74.5829
     742      20.6470     137.9048     -51.6895
     743      10.0186     114.9962     -65.6092
     744      17.9126     129.9383     -70.5930
     745      16.4060     144.9089     -48.8707
     746      21.0484     156.8109     -55.7573
     747      11.8331     133.2820     -65.7566
     748      15.8495      54.6036    -101.9036
     749      40.2391       1.5144    -129.3149
     750      31.1052      21.1757     -94.4426
     751      31.7051      29.9890    -103.7869
     752      37.5146      35.2778    -112.4415
     753      32.7104      31.2601    -107.3356
     754      42.4701      26.8121     -99.9148
     755      24.8327      30.5261    -119.4005
     756      37.1978       4.8295    -104.6018
     757      58.5258     -28.7418    -104.0208
     758      51.7417     -34.2572    -106.5752
     759      45.0802     -24.0804    -102.3562
     760      51.7512     -25.7379    -118.7845
     761      48.5452     -23.8215    -104.3431
     762      39.1854     -32.4752    -123.6211
     763      51.9326     -34.9164    -107.3535
     764      52.2124    -104.3880     -81.9049
     765      50.1513    -110.5442     -69.0907
     766      50.6188     -86.3033     -78.6508
     767      48.5354     -79.4026     -86.4537
     768      54.0864     -97.8017     -72.4863
     769      71.7251     -99.7199     -69.6277
     770      57.2729     -94.3582     -70.7093
     771      45.8438    -122.0738     -57.4914
     772      56.3795     -97.4827     -67.2968
     773      57.5040    -108.5175     -67.2543
     774      47.9611     -97.7516     -67.8584
     775      47.1140    -102.7577     -71.6777
     776      73.2855     -45.4687    -105.2093
     777      55.8621     -43.5851     -82.7292
     778      46.9205     -35.5262    -103.9260
     779      47.3270     -95.3235     -73.5251
     780      27.3982    -115.0181     -71.7978
     781      45.3319     -27.1849    -100.7512
     782      55.5597     -38.9100     -93.9511
     783      52.4173     -43.3522     -90.5468
     784      44.4557    -111.4265     -62.1771
     785      52.0069    -100.6183     -78.1477
     786      44.8529    -108.4234     -82.7604
     787      49.4682    -102.6070     -63.0604
     788      48.4038     -97.9036     -77.4851
     789      53.6563     -98.1265     -72.8849
     790      38.5568    -111.2466     -65.9675
     791      47.7607     -95.5511     -68.1453
     792      46.8853     -84.0470    -100.0580
     793      52.3943     -96.4595     -72.8866
     794      39.0930    -108.6531     -65.5735
     795      41.6604    -104.0434     -66.5645
     796      41.3798    -143.1816     -58.9168
     797      21.6540     177.1597     -36.1390
     798      32.5778    -148.1228     -63.8319
     799      27.8287    -172.0658     -43.3165
     800      19.2248     167.5195     -35.1228
     801      25.6688    -160.7625     -57.4457
     802      16.0988    -167.6186     -40.5655
     803      28.2102    -170.3241     -54.1115
     804      26.0374    -159.8826     -52.8066
     805      27.3216     167.4132     -50.3289
     806      19.3814     127.4097     -56.3158
     807      18.4724     132.3910     -54.5245
     808      19.7255     122.4553     -51.0033
     809      14.3001     139.1773     -52.8922
     810      18.4395     128.5840     -63.8899
     811      20.5451     126.2645     -59.0484
     812      26.6283     156.9016     -52.2100
     813      21.8167      79.0723     -78.7328
     814      24.9720      77.8431     -80.5177
     815      14.6621     102.5813     -65.6524
     816      34.5131      62.7998     -98.7087
     817      21.2415      67.4924     -93.1732
     818      22.0955     110.6691     -68.2883
     819      32.5016      21.0689     -98.8325
     820      29.9751      83.3459     -83.6338
     821      18.5441     137.9782     -51.6456
     822      18.7394     129.9880     -57.2215
     823      28.4325      90.5109     -70.6385
     824      25.6792      63.0465     -86.6435
     825      12.7983     120.4343     -51.7845
     826       2.8037     124.3803     -64.5724
     827       8.8356     129.6911     -50.5070
     828       5.7572     127.9965     -67.6246
     829      30.0089    -158.9329     -63.3135
     830      22.6632    -175.7724     -49.0655
     831      12.2070     169.5679     -54.2479
     832      29.2606    -165.5907     -40.4162
     833      27.0357    -162.8413     -58.4379
     834      31.9405    -175.9700     -48.5795
     835      30.3507    -172.5893     -62.4307
     836      21.0065    -168.0960     -43.1051
     837      19.6937    -173.9145     -57.5655
     838      27.4117    -168.1371     -55.3888
     839      64.2402     -32.9297    -102.7082
     840      51.1779     -41.6873    -105.5089
     841      68.6893     -35.3414     -98.6912
     842      61.0886     -78.0691     -74.7561
     843      51.8557     -99.0542     -67.7931
     844      53.2231     -95.7679     -68.9402
     845      47.7276     -92.1141     -79.4162
     846      45.3880    -110.9873     -66.7479
     847      61.8348     -80.4994     -81.4894
     848      51.3200     -18.6580    -108.2378
     849      48.2442     -35.8367    -106.3042
     850      55.3570     -44.2531    -100.2427
     851      68.8759     -32.3229    -100.7496
     852      58.9803     -36.9755     -96.2034
     853      51.0707     -35.7893    -120.8042
     854      53.2320     -31.2266    -120.4254
     855      55.1051     -24.2154    -129.4661
     856      43.0950     -42.5006    -109.9556
     857      58.1515     -24.7176    -128.6420
     858      41.3309      15.8274    -100.5113
     859      42.7608      14.0344    -118.8309
     860      42.1538      15.6035    -103.6987
     861      42.7321      21.9001    -124.7534
     862      54.2258     -10.5269    -114.8814
     863      67.4507     -47.9288     -79.0639
     864      55.9485     -30.2808    -110.1418
     865      56.9395     -27.8480    -110.1407
     866      54.0174     -18.9857    -113.0830
     867      52.4675     -31.0789    -112.0870
     868      61.8982     -33.3513     -91.4655
     869      45.1189     -24.7107    -105.5916
     870      53.0087     -24.9648    -119.6024
     871      47.5512     -25.9667    -108.2904
     872      44.0181     -19.3084    -115.6341
     873      40.0260      26.5612    -112.1835
     874      25.1097      90.9214     -69.0938
     875      26.3817      84.3221     -85.1544
     876      24.0238      77.1103     -88.8386
     877      15.4874      70.1232     -93.5527
     878      19.5634      61.1159     -89.4600
     879      24.5196      78.3798     -94.2601
     880      23.8123     103.1719     -68.4746
     881      22.5660      77.5095    -100.0261
     882      29.4569      89.3754     -71.7586
     883      20.9051      82.5548     -68.9482
     884      30.5131      59.1203     -85.3539
     885      32.7011      28.0922    -101.6617
     886      37.5625      16.2418    -112.9672
     887      43.2799      13.7842    -113.4393
     888      38.4743       8.8724    -111.1408
     889      19.5299      18.5765    -107.7818
     890      40.9062      14.6218    -113.3761
     891      37.7509      25.8351    -111.6633
     892      38.3197      24.2422    -104.4088
     893      28.5167      10.8093    -116.4317
     894      38.2774      16.7215    -107.7186
     895      28.6823      13.0953     -98.5658
     896      28.9711       9.2759    -105.4526
     897      35.2526      18.7836    -113.8391
     898      36.0606      14.3433    -117.3917
     899      31.8793      22.0020    -114.6357
     900      38.0448      19.1844    -126.3889
     901      35.0116      12.4808    -110.7678
     902      47.8157      -0.6672    -103.5412
     903      43.2131       8.2536    -118.7142
     904      36.6820      13.0712    -109.8893
     905      36.8665      51.3977    -102.3450
     906      22.3434      50.2907    -112.9640
     907      31.4050      62.0306     -96.6912
     908      -1.3742     121.4487     -64.9989
     909      18.7716     148.4413     -48.6214
     910      10.8974     129.8468     -52.6619
     911       6.1531     125.6326     -56.2693
     912      12.7710     127.8038     -54.0138
     913      20.6726     121.6252     -52.5125
     914      21.5216     125.8398     -49.6977
     915      11.4816     135.9930     -61.7768
     916       7.8188     123.2935     -68.2707
     917      23.6278     127.5899     -51.8178
     918      14.6431     139.0372     -56.1041
     919       5.7552     109.6534     -78.3841
     920      21.8684     164.7404     -45.5863
     921      15.8499      93.4816     -85.9889
     922      15.4070     123.1041     -50.7003
     923       9.9368     113.2151     -67.7046
     924      15.0712     115.0125     -61.1318
     925      10.7934     124.5363     -49.1157
     926      12.6513     114.4236     -63.4258
     927      11.3827     151.6201     -54.9144
     928      17.5204     136.5246     -58.9676
     929      26.8099     112.5411     -57.9473
     930      18.1189      46.4565    -107.9373
     931      43.0633      64.5606     -83.7683
     932      25.9957      72.3173     -86.6300
     933      30.1598      83.9479     -71.9935
     934      15.2099      69.6336     -89.1806
     935       7.8866      71.9263     -82.6749
     936      17.6887      71.2344     -85.7785
     937      22.7785      70.1770     -90.7886
     938      24.3814      49.2487     -97.2831
