#Frame             a1           a2
    7158      78.3246      69.1250
    7159      72.9745      82.6789
    7160      79.4410      48.9026
    7161      72.1612      49.6993
    7162      82.5768      66.9440
    7163      86.1193      58.8650
    7164      71.4738      60.6441
    7165      76.7923      79.5131
    7166      73.1752      89.4958
    7167      69.2377      76.6245
    7168      77.3331      78.2719
    7169      77.2658      69.1228
    7170      75.1378      72.4062
    7171      77.8166      78.8509
    7172      74.9996      66.7954
    7173      79.3503      56.5698
    7174      75.5804      79.7193
    7175      68.7160      78.3981
    7176      84.4857      61.3249
    7177      85.7921      73.0424
    7178      74.5273      70.9212
    7179      55.3832     105.7743
    7180      71.6985      89.1612
    7181      64.2219     104.1153
    7182      71.5452     100.4296
    7183      64.0210      86.2675
    7184      63.2054      90.8793
    7185      75.5407      87.8197
    7186      78.8213      49.7408
    7187      72.7726      50.7070
    7188      84.2533      75.1159
    7189      72.9981      41.8953
    7190      70.4605      42.6497
    7191      75.7775      70.1186
    7192      86.6429      61.8380
    7193      86.0346      73.7476
    7194      76.2008      71.4639
    7195      73.3744      66.1029
    7196      71.2800      80.3763
    7197      74.5867      78.7529
    7198      90.8043      56.6332
    7199      78.4027      73.2827
    7200      64.6433      76.7813
    7201      67.8160      81.1889
    7202      76.5986      61.0308
    7203      85.1187      70.5794
    7204      72.5867      67.5397
    7205      71.5229      89.2544
    7206      72.6790      90.5592
    7207      71.1536      86.7233
    7208      71.6528      81.8264
    7209      57.5902     106.4113
    7210      69.4785      95.6989
    7211      76.4037      62.9168
    7212      75.4379      48.8295
    7213      71.0772      76.0461
    7214      85.3811      62.3243
    7215      76.1112      65.9051
    7216      75.1811      71.2321
    7217      76.9227      75.8595
    7218      75.6280      80.2792
    7219      67.3821      68.9544
    7220      76.9556      53.9227
    7221      70.0496      61.3170
    7222      72.7827      53.1915
    7223      64.4745      51.0346
    7224      78.3886      60.0214
    7225      80.4834      49.1329
    7226      63.9734      44.7159
    7227      57.6145      51.2636
    7228      74.7652      50.9339
    7229      70.7357      45.7716
    7230      66.1087      44.3896
    7231      69.2781      63.7232
    7232      70.3112      49.2123
    7233      67.1171      57.2475
    7234      74.9790      51.8842
    7235      66.4262      97.2194
    7236      65.8091      97.6500
    7237      41.1836      96.1798
    7238      49.9840      98.7856
    7239      46.2936     100.7903
    7240      47.9268      95.3180
    7241      38.2447      92.7736
    7242      33.1376      92.2802
    7243      43.3825      92.6250
    7244      47.2167      89.0965
    7245      45.3161      96.4286
    7246      41.8494      93.0358
    7247      40.8014      97.2868
    7248      48.1926      81.3465
    7249      62.0922      83.2352
    7250      58.1862     103.5366
    7251      63.9766      90.2844
    7252      52.9358     102.1094
    7253      46.3384     100.8696
    7254      45.8347     105.8575
    7255      31.1688      95.1171
    7256      48.9945      90.5059
    7257      43.3501     106.7680
    7258      44.9730     100.5179
    7259      39.5884      96.5916
    7260      65.7745      97.3877
    7261      75.8645      76.1165
    7262      68.6096      89.2932
    7263      59.5023      98.2129
    7264      72.8923      85.3324
    7265      78.8648      70.3731
    7266      78.1133      72.1487
    7267      63.1932      71.3283
    7268      77.1560      85.3693
    7269      67.7004      57.2174
    7270      72.4162      46.8243
    7271      73.3908      53.0557
    7272      74.2742      43.9623
    7273      64.1825      49.6443
    7274      75.4112      51.1306
    7275      68.3891      42.1485
    7276      71.8676      50.8272
    7277      70.2945      43.6459
    7278      76.9554      69.0370
    7279      77.6323      44.9915
    7280      78.7510      46.0523
    7281      65.9951      41.3886
    7282      75.3020      51.4311
    7283      81.8392      62.1176
    7284      65.5434      41.4793
    7285      69.3366      54.0336
    7286      63.1863      40.1399
    7287      66.2912      48.7648
    7288      59.7146      65.8996
    7289      56.5492      47.6683
    7290      57.9632      52.5334
    7291      44.4128      64.4950
    7292      39.1177      83.4533
    7293      50.1907      71.4181
    7294      51.0545     108.0664
    7295      59.6651      89.0401
    7296      74.1175      91.5648
    7297      62.5530      94.1104
    7298      54.4287      84.9643
    7299      46.9856     103.1823
    7300      48.7692      93.0384
    7301      42.5683     107.7339
    7302      46.4326      83.1914
    7303      42.1118      92.8251
    7304      35.6319      89.1510
    7305      45.7682      67.0183
    7306      33.5774      85.8600
    7307      39.9678      77.1116
    7308      45.2746      88.0192
    7309      37.4896     103.4395
    7310      51.1735      94.1237
    7311      53.1510      87.4762
    7312      41.1581      75.1945
    7313      48.7577      96.5570
    7314      40.0609     107.5605
    7315      46.7514     102.5063
    7316      39.4983      94.9054
    7317      42.2075     106.8940
    7318      47.3495      96.4092
    7319      48.5425     108.4830
    7320      39.0404      94.3481
    7321      56.3410     100.6149
    7322      55.8437     106.1893
    7323      68.5131      92.9921
    7324      75.3995      88.6470
    7325      73.0275      83.8875
    7326      72.6385      81.1040
    7327      55.5199     105.1658
    7328      66.7409      93.6487
    7329      72.8985      82.8112
    7330      47.1349      96.9915
    7331      55.5892     102.7808
    7332      68.4491      91.5925
    7333      56.0293      94.2424
    7334      58.9333      98.3148
    7335      76.5656      86.0123
    7336      70.9810      88.8573
    7337      70.2886      91.0637
    7338      58.0830     108.4899
    7339      51.1473     102.2765
    7340      64.5616     102.2441
    7341      70.6594      91.6334
    7342      69.7583      85.6407
    7343      75.6163      92.7498
    7344      69.1921      86.4387
    7345      62.5842      90.8155
    7346      57.5659     101.5385
    7347      65.2779      74.3299
    7348      75.4496      80.7439
    7349      79.6566      64.5140
    7350      80.3072      69.2778
    7351      66.2804      46.2450
    7352      71.6012      47.2610
    7353      76.7449      73.4643
    7354      70.3068      78.7779
    7355      73.4954      67.0329
    7356      69.9888      73.0864
    7357      73.6730      69.0744
    7358      84.4947      63.4768
    7359      67.1708      90.8192
    7360      63.7410      90.9410
    7361      61.6464      88.3454
    7362      72.3340      87.3853
    7363      68.6540      89.0900
    7364      70.7126      97.2703
    7365      64.4626      91.3462
    7366      60.5571     107.5662
    7367      52.1104     101.3628
    7368      70.4023      89.0763
    7369      68.6862      88.5544
    7370      53.5721     112.6403
    7371      51.3982     110.7615
    7372      42.3955      67.7333
    7373      39.6281      86.2598
    7374      37.9703      85.3187
    7375      49.5382      76.6238
    7376      39.2485      95.9902
    7377      55.1209     114.6183
    7378      49.6138      97.9327
    7379      64.7736      94.4959
    7380      60.7385      99.4748
    7381      61.0910     103.8339
    7382      63.9267      98.4882
    7383      67.8644      67.4955
    7384      74.5381      69.6316
    7385      79.3035      73.8368
    7386      82.8690      65.3257
    7387      79.4272      69.9966
    7388      77.2423      66.7133
    7389      69.5705      86.3626
    7390      72.6092      66.8848
    7391      77.0399      82.9279
    7392      80.5878      72.9794
    7393      80.7283      78.0713
    7394      80.4638      78.8820
    7395      75.7554      51.8787
    7396      60.7601      45.7979
    7397      62.1096      52.4038
    7398      57.3010      55.5388
    7399      55.1674      60.1976
    7400      59.2343      59.4919
    7401      63.1519      44.4552
    7402      69.8993      58.9224
    7403      72.1467      55.1512
    7404      75.7949      84.9558
    7405      61.4352      96.5828
    7406      48.7179      94.5280
    7407      59.6535     103.5000
    7408      43.3181      81.1771
    7409      37.7472      85.5563
    7410      54.3835     102.1842
    7411      34.9291     103.2767
    7412      49.0939      99.5490
    7413      51.8061      99.5864
    7414      46.3083     108.9899
    7415      32.3013      95.5262
    7416      71.7753      94.4207
    7417      72.7137      82.6187
    7418      73.7271      91.9848
    7419      73.7092      73.4774
    7420      78.5675      85.5456
    7421      61.4661      99.5546
    7422      55.8327     109.4468
    7423      74.0771      82.7964
    7424      57.8208     110.0108
    7425      62.6953     102.0251
    7426      66.9120      90.8701
    7427      79.4294      55.2352
    7428      68.5980      47.0342
    7429      74.7443      51.9663
    7430      78.2477      47.7013
    7431      77.2783      71.0054
    7432      77.0770      64.0149
    7433      81.1451      72.3933
    7434      45.0831      98.1868
    7435      37.2818      63.7080
    7436      41.7004      82.7632
    7437      33.3880      85.3853
    7438      36.8734      69.9009
    7439      41.3621      51.5479
    7440      38.4569      69.3149
    7441      40.5981      87.3816
    7442      40.6663      90.1472
    7443      40.0025      81.1433
    7444      34.4848      77.3613
